id,s_time,e_time,query,merge_type,length
K71S1_LVTRJ_OWAA9_9D2T4_EPKTX,29.83,39.23,the person puts a pair of shoes in the sink.,Different Scene,156.29
K71S1_LVTRJ_OWAA9_9D2T4_EPKTX,60.13,67.63,person starts to eat the sandwich.,Different Scene,156.29
K71S1_LVTRJ_OWAA9_9D2T4_EPKTX,93.73,100.53,person closes the door.,Different Scene,156.29
K71S1_LVTRJ_OWAA9_9D2T4_EPKTX,92.63,99.13,person opens a door walks out of the room.,Different Scene,156.29
K71S1_LVTRJ_OWAA9_9D2T4_EPKTX,93.73,100.53,person closing the door behind them.,Different Scene,156.29
K71S1_LVTRJ_OWAA9_9D2T4_EPKTX,107.07,112.47,a person is in the hallway throwing a pillow.,Different Scene,156.29
K71S1_LVTRJ_OWAA9_9D2T4_EPKTX,149.85,157.75,person watch television.,Different Scene,156.29
3C36H_RDHNQ_0V4B3,3.1,10.0,another person opening bag.,Different Scene,102.46
3C36H_RDHNQ_0V4B3,32.74,37.54,a person turns on a light.,Different Scene,102.46
3C36H_RDHNQ_0V4B3,32.74,37.54,a person turns on the light in the garage.,Different Scene,102.46
3C36H_RDHNQ_0V4B3,55.84,70.54,person they take their phone out of their pocket.,Different Scene,102.46
3C36H_RDHNQ_0V4B3,37.44,46.74,person takes off their shoes.,Different Scene,102.46
3C36H_RDHNQ_0V4B3,70.22,76.52,another person is drinking from glass cup.,Different Scene,102.46
8Z9GW_3ZUVI_UL65N,0.0,14.0,the person gets dressed.,Different Scene,90.34
8Z9GW_3ZUVI_UL65N,11.9,20.8,the person sits on the chair.,Different Scene,90.34
8Z9GW_3ZUVI_UL65N,0.0,14.0,a person is standing in their closet dressing for work.,Different Scene,90.34
8Z9GW_3ZUVI_UL65N,31.67,37.47,person opens bag.,Different Scene,90.34
8Z9GW_3ZUVI_UL65N,30.67,34.07,person takes out a book.,Different Scene,90.34
8Z9GW_3ZUVI_UL65N,38.57,43.87,person closes a cabinet.,Different Scene,90.34
8Z9GW_3ZUVI_UL65N,36.87,42.17,person opens cabinet.,Different Scene,90.34
8Z9GW_3ZUVI_UL65N,33.47,38.27,one person throws a bag containing a book down.,Different Scene,90.34
8Z9GW_3ZUVI_UL65N,72.62,79.22,person put it on the bedside table.,Different Scene,90.34
XJS1X_MZJ9D_GWUM6,5.6,12.3,the person turns on a light.,Different Scene,91.87
XJS1X_MZJ9D_GWUM6,30.79,38.19,that person opens a laptop.,Different Scene,91.87
XJS1X_MZJ9D_GWUM6,31.29,43.59,person awhile they partially close the laptop.,Different Scene,91.87
XJS1X_MZJ9D_GWUM6,30.79,40.69,there is a person sitting on a couch.,Different Scene,91.87
XJS1X_MZJ9D_GWUM6,31.29,43.59,the person closes their laptop.,Different Scene,91.87
XJS1X_MZJ9D_GWUM6,63.87,70.47,the person put away the dishes in the cabinet.,Different Scene,91.87
XJS1X_MZJ9D_GWUM6,63.87,70.47,a person is seen putting dishes away.,Different Scene,91.87
Y1BWP_I5MCA,3.6,10.1,a person opens a door with a box of tissues.,Different Scene,61.29
Y1BWP_I5MCA,3.6,10.1,a person opens the door.,Different Scene,61.29
Y1BWP_I5MCA,20.4,26.2,person they put the kleenex back  in the box.,Different Scene,61.29
Y1BWP_I5MCA,37.49,47.49,person washes their hands.,Different Scene,61.29
Y1BWP_I5MCA,35.59,41.09,that person puts the sandwich down.,Different Scene,61.29
2MAZY_RRZU3,1.0,6.0,the person begins to take groceries out of the box.,Different Scene,61.75
2MAZY_RRZU3,0.5,8.1,person put them on a shelf.,Different Scene,61.75
2MAZY_RRZU3,0.0,4.0,person opening a box.,Different Scene,61.75
2MAZY_RRZU3,2.2,7.1,sneezing as the person does so.,Different Scene,61.75
2MAZY_RRZU3,0.0,4.0,the person opens a box.,Different Scene,61.75
2MAZY_RRZU3,30.75,37.05,a person runs into the room holding a laptop.,Different Scene,61.75
2MAZY_RRZU3,30.75,37.05,a person runs into the living room.,Different Scene,61.75
2MAZY_RRZU3,40.25,52.35,person takes a drink from a nearby cup of coffee.,Different Scene,61.75
2MAZY_RRZU3,34.05,41.75,the person opens the laptop.,Different Scene,61.75
WF3NY_LTYK5,16.0,23.0,person opening the cabinet.,Different Scene,59.21
WF3NY_LTYK5,16.0,23.0,person opens the closet.,Different Scene,59.21
WF3NY_LTYK5,31.04,36.34,a person is smiling in the laundry room.,Different Scene,59.21
WF3NY_LTYK5,43.94,48.94,person closes the dryer door.,Different Scene,59.21
WF3NY_LTYK5,33.34,47.24,person putting clothes in the washer.,Different Scene,59.21
WF3NY_LTYK5,33.34,47.24,person putting the clothes inside of the dryer.,Different Scene,59.21
3WAWR,18.9,24.4,person takes out some medicine.,UnMerged,30.58
3WAWR,0.0,13.3,person is drinking from a cup.,UnMerged,30.58
N8WK8_DJMZC_9HOV3_GWDF9_WCY52,17.4,22.0,person they close the book.,Different Scene,135.25
N8WK8_DJMZC_9HOV3_GWDF9_WCY52,27.41,35.41,a person awakens in bed.,Different Scene,135.25
N8WK8_DJMZC_9HOV3_GWDF9_WCY52,51.5,60.4,person pours it into a glass.,Different Scene,135.25
N8WK8_DJMZC_9HOV3_GWDF9_WCY52,51.5,60.4,person pours something into a glass.,Different Scene,135.25
N8WK8_DJMZC_9HOV3_GWDF9_WCY52,68.49,78.79,person runs in room.,Different Scene,135.25
N8WK8_DJMZC_9HOV3_GWDF9_WCY52,68.49,78.79,a person runs into the living room.,Different Scene,135.25
N8WK8_DJMZC_9HOV3_GWDF9_WCY52,68.49,78.79,person comes running through the front door.,Different Scene,135.25
N8WK8_DJMZC_9HOV3_GWDF9_WCY52,108.88,116.58,a person is cooking on a stove.,Different Scene,135.25
N8WK8_DJMZC_9HOV3_GWDF9_WCY52,108.88,116.58,a person is cooking at a stove.,Different Scene,135.25
N8WK8_DJMZC_9HOV3_GWDF9_WCY52,122.28,127.18,person throws some clothes that they spot on the floor.,Different Scene,135.25
FABO7_QUGSS_9KYMU_Q4UO4_UGQD0,25.9,32.0,person starts smiling at picture on wall.,Different Scene,154.58
FABO7_QUGSS_9KYMU_Q4UO4_UGQD0,33.39,42.49,person eating a sandwich.,Different Scene,154.58
FABO7_QUGSS_9KYMU_Q4UO4_UGQD0,80.9,87.9,person opening a box with shoes in it.,Different Scene,154.58
FABO7_QUGSS_9KYMU_Q4UO4_UGQD0,64.0,77.2,a person runs back in forth in the garage.,Different Scene,154.58
FABO7_QUGSS_9KYMU_Q4UO4_UGQD0,64.0,77.2,a person is running by a window.,Different Scene,154.58
FABO7_QUGSS_9KYMU_Q4UO4_UGQD0,91.33,99.63,a person is cooking on a stove.,Different Scene,154.58
FABO7_QUGSS_9KYMU_Q4UO4_UGQD0,98.53,104.93,person washing their hands.,Different Scene,154.58
FABO7_QUGSS_9KYMU_Q4UO4_UGQD0,106.03,114.43,person they open the door to the refrigerator.,Different Scene,154.58
FABO7_QUGSS_9KYMU_Q4UO4_UGQD0,121.87,136.47,a person is sitting in a chair holding a phone.,Different Scene,154.58
FABO7_QUGSS_9KYMU_Q4UO4_UGQD0,121.87,136.47,a person is holding a phone.,Different Scene,154.58
98NYF_19MUM_AFAXI,13.6,21.0,person run up the stairs.,Different Scene,78.0
98NYF_19MUM_AFAXI,13.6,21.0,person run out of the room.,Different Scene,78.0
98NYF_19MUM_AFAXI,47.92,52.12,person closing the door behind them.,Different Scene,78.0
98NYF_19MUM_AFAXI,44.12,52.12,person opens a door.,Different Scene,78.0
98NYF_19MUM_AFAXI,20.12,27.12,a person is washing dishes in a sink.,Different Scene,78.0
98NYF_19MUM_AFAXI,29.12,43.12,person drink from a water bottle.,Different Scene,78.0
98NYF_19MUM_AFAXI,60.24,70.34,one person who is lying down awakens.,Different Scene,78.0
98NYF_19MUM_AFAXI,66.74,79.04,person sitting on the bed.,Different Scene,78.0
98NYF_19MUM_AFAXI,66.74,79.04,a person is lying on a bed they sit up.,Different Scene,78.0
4CAHN_C3JAS_JPUUF,18.5,24.8,person close the door.,Different Scene,114.12
4CAHN_C3JAS_JPUUF,18.9,23.9,person they take a cup from the refrigerator.,Different Scene,114.12
4CAHN_C3JAS_JPUUF,18.9,23.9,person take out a glass of water.,Different Scene,114.12
4CAHN_C3JAS_JPUUF,17.4,23.4,person open the door.,Different Scene,114.12
4CAHN_C3JAS_JPUUF,43.02,50.72,person start sneezing.,Different Scene,114.12
4CAHN_C3JAS_JPUUF,82.54,97.74,a person is in a kitchen holding some dishes.,Different Scene,114.12
54VBR_AAGZ2_1221S,16.3,23.8,person sits in a chair at the table.,Different Scene,115.62
54VBR_AAGZ2_1221S,16.3,23.8,a person is sitting at a table eating a sandwich.,Different Scene,115.62
54VBR_AAGZ2_1221S,16.3,23.8,person sits down at the table.,Different Scene,115.62
54VBR_AAGZ2_1221S,16.3,23.8,a person is sitting at the table eating a sandwich.,Different Scene,115.62
54VBR_AAGZ2_1221S,13.0,18.7,person takes a drink from a glass.,Different Scene,115.62
54VBR_AAGZ2_1221S,39.75,62.55,person starts cooking in his pot.,Different Scene,115.62
54VBR_AAGZ2_1221S,39.75,62.55,person starts cooking on a stove.,Different Scene,115.62
54VBR_AAGZ2_1221S,94.64,101.04,person putting the broom in the corner.,Different Scene,115.62
815KV_JBJGX_3VRTT,14.2,21.7,person they walk to a doorway.,Different Scene,79.96
815KV_JBJGX_3VRTT,4.0,12.0,a person puts something onto a shelf.,Different Scene,79.96
815KV_JBJGX_3VRTT,4.0,12.0,person puts a camera on a shelf.,Different Scene,79.96
815KV_JBJGX_3VRTT,4.0,12.0,person puts the camera on the shelf.,Different Scene,79.96
815KV_JBJGX_3VRTT,56.6,63.5,person opens the laptop back up.,Different Scene,79.96
815KV_JBJGX_3VRTT,70.07,76.17,person running away.,Different Scene,79.96
3D81G_XKLW2_PWC0F,0.0,8.7,person eating food.,Different Scene,86.46
3D81G_XKLW2_PWC0F,39.49,44.99,another person walks through the nearest doorway.,Different Scene,86.46
3D81G_XKLW2_PWC0F,65.64,71.74,person starts running to grab some medicine.,Different Scene,86.46
3D81G_XKLW2_PWC0F,65.64,71.74,person runs to the closet.,Different Scene,86.46
3D81G_XKLW2_PWC0F,60.04,68.54,a person awakens.,Different Scene,86.46
W7WJR_8BCI8,14.7,21.6,person turns on the light.,Different Scene,72.58
W7WJR_8BCI8,14.7,21.6,person they turn on the light.,Different Scene,72.58
W7WJR_8BCI8,30.54,41.14,a person is cooking food on a stove.,Different Scene,72.58
W7WJR_8BCI8,52.14,59.94,person opening a refrigerator in a kitchen.,Different Scene,72.58
W7WJR_8BCI8,59.14,66.44,person take some food from the refrigerator.,Different Scene,72.58
WTU0I_2GF6R,0.0,7.0,person opens a book.,Different Scene,80.04
WTU0I_2GF6R,37.2,47.4,a person is sitting in a chair.,Different Scene,80.04
WTU0I_2GF6R,64.8,74.7,person eating a sandwich in a living room.,Different Scene,80.04
WTU0I_2GF6R,58.5,62.7,person take a bite of a sandwich.,Different Scene,80.04
WTU0I_2GF6R,62.0,71.7,a person is awakening.,Different Scene,80.04
TANH9_22FJU,12.4,22.6,another person is smiling at food.,Different Scene,63.05
TANH9_22FJU,33.48,46.98,a person walks into the laundry room holding a picture.,Different Scene,63.05
TANH9_22FJU,33.48,46.98,a person walks into the room holding a picture.,Different Scene,63.05
TANH9_22FJU,38.78,43.48,person they turn on the light.,Different Scene,63.05
TANH9_22FJU,38.78,43.48,person turns on a light.,Different Scene,63.05
6PYRZ_8EYST,1.8,6.0,a person throws a pillow on the floor.,Different Scene,64.0
6PYRZ_8EYST,0.0,7.0,person holding a dish.,Different Scene,64.0
6PYRZ_8EYST,9.1,23.0,person sneezing unto a plate of food in a hallway.,Different Scene,64.0
6PYRZ_8EYST,1.8,6.0,a person is throwing a pillow.,Different Scene,64.0
6PYRZ_8EYST,50.0,64.0,person opening a book on the stairs.,Different Scene,64.0
Q18ZQ,2.5,13.4,person opens a closet.,UnMerged,42.92
Q18ZQ,33.3,41.4,person closes the door.,UnMerged,42.92
Q18ZQ,0.0,13.0,a person is holding a towel.,UnMerged,42.92
Q18ZQ,8.3,19.6,person put the towel.,UnMerged,42.92
WFWTU,0.0,4.8,a person runs into the garage.,UnMerged,22.29
WFWTU,0.0,4.8,a person is running into a garage eating some food.,UnMerged,22.29
WFWTU,18.3,23.0,person close the door behind them.,UnMerged,22.29
WFWTU,18.3,23.0,person closing the door behind them.,UnMerged,22.29
WFWTU,0.0,4.8,the person runs out.,UnMerged,22.29
UPJWV,9.7,19.2,a person is cooking on a stove.,UnMerged,34.33
UPJWV,9.7,19.2,a person is cooking food on the stove.,UnMerged,34.33
UPJWV,24.0,29.4,person runs out.,UnMerged,34.33
UPJWV,24.0,29.4,person run out of the kitchen.,UnMerged,34.33
UPJWV,19.5,24.9,person they turn off the light.,UnMerged,34.33
KTL2G,0.0,10.5,person holding a broom.,UnMerged,32.0
KTL2G,13.7,19.0,person turn off the light.,UnMerged,32.0
KTL2G,13.7,19.0,person turns off a light.,UnMerged,32.0
KTL2G,7.8,17.9,person they close the door.,UnMerged,32.0
KTL2G,7.8,17.9,person closes a door.,UnMerged,32.0
27SS2,24.7,31.0,person proceeds to his window to look out.,UnMerged,30.29
27SS2,10.6,17.3,person they take a drink from a glass of water.,UnMerged,30.29
9OEWM,12.0,17.2,person start turning the light on.,UnMerged,20.29
9OEWM,6.7,16.6,person run in a circle around the table.,UnMerged,20.29
9OEWM,12.0,17.2,person turns on a light.,UnMerged,20.29
9OEWM,6.7,16.6,person runs around.,UnMerged,20.29
8Y7P5,0.0,5.0,one person runs out of the garage.,UnMerged,28.75
8Y7P5,0.0,5.0,person another is running out a doorway.,UnMerged,28.75
9OJXP,5.6,17.4,a person opens a door.,UnMerged,31.62
9OJXP,5.6,17.4,a person opens the door.,UnMerged,31.62
8BNBV,9.3,14.4,person a is walking through an entryway smiling.,UnMerged,33.08
8BNBV,14.9,20.2,person a walks through a doorway.,UnMerged,33.08
73NG4,5.7,13.1,person pours a glass of juice.,UnMerged,32.04
73NG4,21.9,33.0,person sits at the table.,UnMerged,32.04
UPXBJ,6.0,14.9,person opens a window.,UnMerged,33.79
UPXBJ,6.0,14.9,one person opens a window.,UnMerged,33.79
VXRCZ,0.0,11.6,the person is looking out the window.,UnMerged,23.38
VXRCZ,7.9,15.6,person eat a sandwich.,UnMerged,23.38
VXRCZ,0.0,11.6,a person laughs as they look out the window.,UnMerged,23.38
IC89C,2.4,15.6,a person is cooking on a stove in the kitchen.,UnMerged,52.21
IC89C,22.6,46.7,person starts fixing a vacuum.,UnMerged,52.21
IC89C,2.4,15.6,the person is cooking.,UnMerged,52.21
TCM46,19.0,24.0,person turns the light off.,UnMerged,23.0
TCM46,19.0,24.0,person finally turning off a light on the stairs.,UnMerged,23.0
C5BMA,14.1,22.8,person begin to eat it.,UnMerged,33.46
C5BMA,0.7,7.5,a person walks through the doorway into the kitchen.,UnMerged,33.46
C5BMA,29.0,34.0,person the sandwich was put into the sink.,UnMerged,33.46
C5BMA,13.9,25.3,person eating a sandwich.,UnMerged,33.46
8WZRF,10.2,16.9,person off a light.,UnMerged,39.21
8WZRF,10.2,16.9,person turns the light off.,UnMerged,39.21
8WZRF,3.7,10.4,person turns on the light.,UnMerged,39.21
8WZRF,22.9,32.8,person take a drink of water from a glass.,UnMerged,39.21
8WZRF,10.2,16.9,person turns light back off.,UnMerged,39.21
8WZRF,3.7,10.4,person turning the light back on.,UnMerged,39.21
OSCS2,0.0,12.7,a person is laying in bed  holding a pillow.,UnMerged,35.58
OSCS2,30.8,37.0,person look out a window.,UnMerged,35.58
OSCS2,31.7,37.0,the person awoke from bed holding a blanket.,UnMerged,35.58
OSCS2,30.8,37.0,person moved to the window to look outside.,UnMerged,35.58
OSCS2,0.0,13.1,a person awakens in bed.,UnMerged,35.58
JY6TC,0.0,6.8,a person awakens in their bedroom.,UnMerged,20.12
D9YWY,37.7,43.6,person putting stuff in a fridge from a box.,UnMerged,51.5
FPQRX,10.1,27.0,the person sits on the bed.,UnMerged,50.38
FPQRX,0.0,11.1,one person awakens.,UnMerged,50.38
FPQRX,29.5,46.7,person starts getting dressed.,UnMerged,50.38
FPQRX,4.6,10.8,person throws a blanket towards the doorway.,UnMerged,50.38
MUE7H,6.6,21.0,person put on their shoes.,UnMerged,50.5
MUE7H,0.0,8.1,a person is awakening.,UnMerged,50.5
MUE7H,6.6,21.0,person putting on shoes.,UnMerged,50.5
MUE7H,0.0,8.3,a person awakens on a bed.,UnMerged,50.5
MUE7H,16.7,23.5,person stand up.,UnMerged,50.5
MUE7H,22.8,43.0,person begin tidying the floor with it.,UnMerged,50.5
NZX0U,3.9,13.4,a person is cooking on the stove.,UnMerged,31.5
NZX0U,3.9,13.4,person cooking some food on the stove.,UnMerged,31.5
SNUVF,0.0,7.4,person comes in turns on light.,UnMerged,37.04
SNUVF,33.0,38.0,person starts eating.,UnMerged,37.04
SNUVF,32.7,38.0,person they eat a sandwich.,UnMerged,37.04
SNUVF,0.0,7.4,a person turns on a light in their kitchen.,UnMerged,37.04
POXTH,0.0,5.4,person they stand up.,UnMerged,24.79
G81JB,18.6,30.7,person begin to tidy up the floor.,UnMerged,47.79
G81JB,3.7,11.3,a person is cooking on a stove.,UnMerged,47.79
G81JB,3.7,11.3,a person is cooking in a kitchen.,UnMerged,47.79
UCT5X,8.7,15.4,person walk out through a doorway.,UnMerged,25.71
75AX5,0.4,7.6,a person runs into the kitchen.,UnMerged,52.92
75AX5,2.2,12.3,person begins cooking food.,UnMerged,52.92
75AX5,42.3,47.6,person opens the door.,UnMerged,52.92
75AX5,36.7,47.9,the person opens the refrigerator.,UnMerged,52.92
75AX5,0.4,7.6,a man running into the kitchen.,UnMerged,52.92
BZD0Q,3.7,10.2,person walks out through the same doorway.,UnMerged,30.92
BZD0Q,3.7,10.2,person walking through a doorway.,UnMerged,30.92
MLK57,18.9,27.0,person throwing a blanket on the floor.,UnMerged,26.25
MLK57,12.9,18.9,a person awakens in a bedroom.,UnMerged,26.25
WH1S5,8.4,25.2,a person is walking into the kitchen eating a sandwich.,UnMerged,35.88
51ZY5,11.4,17.3,person run out of the kitchen.,UnMerged,23.12
51ZY5,7.7,15.8,person laughing at their phone.,UnMerged,23.12
16S3C_JYBGS,18.7,28.0,person looks at a picture on it.,Different Scene,49.92
16S3C_JYBGS,0.0,14.6,a person leaning on a doorway eats a sandwich.,Different Scene,49.92
16S3C_JYBGS,36.86,43.76,person runs toward the doorway.,Different Scene,49.92
16S3C_JYBGS,36.86,43.76,person runs out of the hallway.,Different Scene,49.92
16S3C_JYBGS,32.96,39.56,a person walks into a hallway holding a pillow.,Different Scene,49.92
GM4QR_PV1WX_RVV5Q,3.6,9.3,a person is sneezing.,Different Scene,94.51
GM4QR_PV1WX_RVV5Q,28.75,39.85,a person is tidying the clothes.,Different Scene,94.51
GM4QR_PV1WX_RVV5Q,77.53,83.23,the person turns on a light switch.,Different Scene,94.51
GM4QR_PV1WX_RVV5Q,77.53,83.23,person turns on the light.,Different Scene,94.51
RGE8C_IET7H_1K0SU,11.1,17.1,person takes a look a clothes in a washer.,Different Scene,83.84
RGE8C_IET7H_1K0SU,16.4,28.9,person puts back on their shoes.,Different Scene,83.84
RGE8C_IET7H_1K0SU,37.38,47.08,person they are opening the door.,Different Scene,83.84
RGE8C_IET7H_1K0SU,67.49,75.59,person drinking a glass of water.,Different Scene,83.84
RGE8C_IET7H_1K0SU,56.99,61.99,person turns on the light.,Different Scene,83.84
B69CF,6.3,11.9,person they stand up.,UnMerged,23.58
B69CF,0.6,9.6,person begins awakening.,UnMerged,23.58
B69CF,14.0,20.6,person gets up to close a window.,UnMerged,23.58
B69CF,14.0,20.6,person go close an open window.,UnMerged,23.58
OM2NF,23.7,34.8,person puts his shoes on.,UnMerged,43.96
OM2NF,2.2,8.8,person drinking coffee from a glass.,UnMerged,43.96
OM2NF,23.7,34.8,person he puts on his shoes.,UnMerged,43.96
OM2NF,34.1,45.0,person walks to the stove to cook breakfast.,UnMerged,43.96
OM2NF,34.1,45.0,person walks to cook at the oven.,UnMerged,43.96
OM2NF,23.7,34.8,person puts on shoes.,UnMerged,43.96
KRF68,0.0,9.9,a person runs in.,UnMerged,30.33
KRF68,10.3,25.0,the person starts dressing.,UnMerged,30.33
KRF68,0.0,9.9,a person runs into their laundry room.,UnMerged,30.33
KRF68,4.2,10.9,person close the door.,UnMerged,30.33
92FFB,7.3,16.4,person closing the door.,UnMerged,20.17
92FFB,2.0,10.8,person open a cabinet door.,UnMerged,20.17
V9RT3_PWO7A_0BX9N_INKPE_2Q5Y2,17.0,21.5,a person puts a phone on a chair.,Different Scene,132.99
V9RT3_PWO7A_0BX9N_INKPE_2Q5Y2,0.0,2.9,person they talk on their phone.,Different Scene,132.99
V9RT3_PWO7A_0BX9N_INKPE_2Q5Y2,41.02,49.02,person closes the door behind them.,Different Scene,132.99
V9RT3_PWO7A_0BX9N_INKPE_2Q5Y2,60.0,69.6,person opens bag.,Different Scene,132.99
V9RT3_PWO7A_0BX9N_INKPE_2Q5Y2,62.0,72.2,person takes out books.,Different Scene,132.99
V9RT3_PWO7A_0BX9N_INKPE_2Q5Y2,60.0,69.6,person they open the bag.,Different Scene,132.99
V9RT3_PWO7A_0BX9N_INKPE_2Q5Y2,48.2,58.0,person takes the homework back out of the bag.,Different Scene,132.99
V9RT3_PWO7A_0BX9N_INKPE_2Q5Y2,51.7,58.4,a person puts down a bag.,Different Scene,132.99
V9RT3_PWO7A_0BX9N_INKPE_2Q5Y2,77.48,83.38,person take a clean glass out of the dishwasher.,Different Scene,132.99
V9RT3_PWO7A_0BX9N_INKPE_2Q5Y2,97.18,102.28,person puts the cup on the table.,Different Scene,132.99
